GalT,GalTRabA,GalTRabB,GalTRabC,GalTRabD,GalTRabE,L1,L1RabA,L1RabB,L1RabC,L1RabD,L1RabE,ProC,ProCRabA,ProCRabB,ProCRabC,ProCRabD,ProCRabE,TfR,TfRRabA,TfRRabB,TfRRabC,TfRRabD,TfRRabE,albumin,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,chol,cholRabA,cholRabB,cholRabC,cholRabD,cholRabE,lipid,lipidRabA,lipidRabB,lipidRabC,lipidRabD,lipidRabE,membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,mvb,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,p75,p75RabA,p75RabB,p75RabC,p75RabD,p75RabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
2956.49,77259.11,646235.97,85761.33,176333.04,16763.71,193486.93,124113.82,85336.7,47541.34,277766.36,277064.5,6.702064328E7,0.0,0.0,0.0,0.0,0.0,337873.75,81253.95,54221.43,36775.85,206738.82,288445.85,2.422860777E7,8444787.74,6933486.01,8233691.68,9543622.98,9636447.1,46541.94,256035.74,181008.59,167525.29,131874.72,222323.37,65438.47,225786.89,197636.49,176024.62,99004.53,241418.64,0.0,0.0,0.22,0.28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,276540.05,99335.58,62375.61,39654.61,236560.05,290843.76,15700.04,3173.48,3243.04,4998.49,3078.5,10012.04,1.0,0.0,0.0,0.0,0.0,0.0,
2956.49,76128.0,724138.77,17183.38,163617.74,21285.28,193486.93,123939.11,90313.78,67833.67,273869.99,255866.17,6.702064328E7,0.0,0.0,0.0,0.0,0.0,337873.75,81096.08,56405.05,61062.11,203250.2,265622.47,2.422860777E7,8225209.42,7117106.87,7504534.98,9597278.51,1.034790572E7,46541.94,248168.17,186580.71,163388.43,130173.41,230456.98,65438.47,216218.36,206329.78,171137.42,95729.78,250455.83,0.0,0.0,0.22,0.28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,276540.05,99169.84,67354.07,60918.53,232598.5,268728.67,15753.61,3109.28,3383.2,4792.01,3109.18,10111.87,1.0,0.0,0.0,0.0,0.0,0.0,
2960.88,83444.3,728677.24,12612.94,156333.4,21280.88,200528.1,124534.64,91306.77,55431.42,273439.74,260068.97,6.702064328E7,0.0,0.0,0.0,0.0,0.0,347026.23,81667.87,56838.25,50230.0,203090.95,266456.36,2.438223488E7,8339337.16,7150590.13,7501539.86,9503232.15,1.01437091E7,51384.64,252817.37,190146.39,163342.71,122004.25,225614.28,71459.94,217767.0,211321.72,171065.17,89261.45,244434.36,0.0,0.0,0.22,0.28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,286180.2,99792.2,67911.1,48951.03,232298.98,270176.13,15851.37,3145.06,3401.55,4814.55,3085.76,10058.61,1.0,0.0,0.0,0.0,0.0,0.0,
2966.84,113793.83,668081.27,41386.58,150989.81,28091.32,200754.75,125234.31,93272.49,39897.03,274328.57,271822.51,6.702064328E7,0.0,0.0,0.0,0.0,0.0,347361.65,83710.01,58989.59,32551.01,203790.53,278906.86,2.438530669E7,8289900.11,7132136.91,7445406.81,9604798.63,1.016309414E7,51511.02,247131.83,189669.73,165923.29,122428.85,228644.93,71646.54,220723.66,204949.81,174659.47,86412.75,246917.42,0.0,0.0,0.22,0.28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,286521.8,101741.82,70275.06,34187.14,233588.28,278995.55,15884.87,3237.57,3402.64,4745.81,3155.67,9963.84,1.0,0.0,0.0,0.0,0.0,0.0,
2966.84,77822.77,732375.13,39880.61,139600.43,12663.87,200754.75,126192.35,86481.37,36763.52,272742.72,282374.94,6.702064328E7,0.0,0.0,0.0,0.0,0.0,347361.65,70699.73,56529.45,30099.79,200728.24,299890.79,2.438530669E7,8668803.16,6923199.52,7359312.99,9497012.11,1.018700881E7,51511.02,246170.58,196281.25,165880.38,114454.57,231011.85,71646.54,218827.88,210791.02,174558.21,80324.56,249161.44,0.0,0.0,0.22,0.28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,286521.8,102951.18,61962.95,31404.68,231914.62,290554.43,15884.87,3370.49,3301.62,4702.89,3128.97,10001.58,1.0,0.0,0.0,0.0,0.0,0.0,
2996.32,53566.49,684409.18,87139.21,131961.93,45236.51,203461.64,129774.83,85353.45,42660.05,266730.65,277329.04,6.702064328E7,0.0,0.0,0.0,0.0,0.0,350240.65,74152.91,57994.04,32323.47,195127.88,295470.7,2.442571976E7,8663286.51,6800358.31,6955749.83,9445939.62,1.072958924E7,53304.06,249315.38,191868.54,162354.01,109324.27,239143.39,73403.58,215790.25,206372.99,175117.3,81240.29,253385.23,0.0,0.0,0.11,0.01,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,289637.34,106953.53,62637.19,34870.23,226128.0,285083.36,15911.14,3358.26,3380.12,4473.9,3146.84,10146.43,1.0,0.0,0.0,0.0,0.0,0.0,
2996.32,75118.82,770689.43,18414.71,129652.92,8437.45,203461.64,131194.03,84040.95,32127.26,263609.12,290876.66,6.702064328E7,0.0,0.0,0.0,0.0,0.0,350240.65,77878.99,44663.77,22713.7,190751.17,319061.37,2.442571976E7,8632921.55,6800636.92,7102246.11,9416930.89,1.064218805E7,53304.06,247498.6,193010.61,164689.41,107740.61,239066.36,73403.58,218791.15,209548.19,175796.74,74387.41,253382.58,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,289637.34,107754.57,55870.81,26214.5,222910.48,302921.95,15911.14,3320.11,3394.28,4526.06,3188.54,10076.55,1.0,0.0,0.0,0.0,0.0,0.0,
3052.33,70293.4,739837.34,17168.81,164971.52,9986.25,207354.64,125884.6,83475.41,57981.37,260242.37,270371.26,6.702064328E7,0.0,0.0,0.0,0.0,0.0,355883.45,75226.84,45282.16,52001.58,188956.97,287958.65,2.449850154E7,8471903.55,6701623.84,6867215.48,9345573.82,1.113582504E7,55792.86,247172.77,189831.56,164487.17,102329.8,245695.5,77134.62,217512.93,205262.5,174124.4,69763.06,261512.14,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,295295.18,103440.71,56699.15,50992.52,220168.1,278713.99,16075.63,3297.78,3455.45,4608.24,3165.7,9978.38,1.0,0.0,0.0,0.0,0.0,0.0,
3052.33,87014.02,693562.97,36332.79,175019.7,10327.83,209593.63,126422.39,83213.22,59258.28,258602.8,268219.31,6.702064328E7,0.0,0.0,0.0,0.0,0.0,358431.95,74285.19,46554.22,50181.36,188321.29,287535.63,2.4546271E7,8463776.73,6691250.35,6899111.29,9324601.34,1.109563257E7,57961.7,236166.65,187994.57,164170.7,114918.88,244097.15,80161.72,205723.66,199916.19,173885.7,86423.55,259198.83,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,297423.23,103007.44,58334.02,49906.33,218444.87,278193.76,16107.36,3289.65,3436.97,4614.43,3189.26,9975.24,1.0,0.0,0.0,0.0,0.0,0.0,
3052.33,136359.66,632139.55,45760.79,170970.79,17026.53,209593.63,121328.73,86035.06,68214.6,254278.45,265859.18,6.702064328E7,0.0,0.0,0.0,0.0,0.0,358431.95,76549.56,47970.74,55234.18,186221.97,280901.26,2.4546271E7,8130130.05,6694362.88,6932501.12,9497576.68,1.121980155E7,57961.7,230939.98,184503.25,157868.62,124371.55,249664.55,80161.72,199955.71,195279.31,165996.04,96590.0,267326.87,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,297423.23,99448.92,62676.11,58152.79,214776.0,272832.59,16107.36,3365.98,3434.58,4516.81,3338.24,9849.93,1.0,0.0,0.0,0.0,0.0,0.0,
3052.33,81662.22,743211.97,42414.44,122310.75,12657.93,209593.63,119027.72,86861.66,64795.98,254826.89,270203.77,6.702064328E7,0.0,0.0,0.0,0.0,0.0,358431.95,76255.12,48221.23,48731.98,185797.21,287872.17,2.4546271E7,7712793.08,7378457.24,6931222.25,9263546.15,1.118835356E7,57961.7,245763.48,189211.94,160832.68,100365.61,251174.24,80161.72,214921.02,199588.92,168783.92,73204.89,268649.17,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,297423.23,96947.39,63994.15,53598.19,215234.38,278112.31,16107.36,3216.12,3719.95,4541.3,3236.39,9791.78,1.0,0.0,0.0,0.0,0.0,0.0,
3065.49,64310.98,775732.02,26972.0,123504.4,11724.75,213732.71,120524.51,84174.75,69334.44,252617.72,264925.51,6.702064328E7,0.0,0.0,0.0,0.0,0.0,362052.48,78063.51,45703.49,54378.03,183455.77,281656.37,2.466657531E7,7689209.2,7307227.7,6954914.15,9245281.73,1.115743519E7,60812.42,244582.43,189678.34,160886.26,100678.3,248671.9,83036.95,213829.43,200446.83,168449.26,73076.06,266471.11,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,302082.67,98476.64,61461.62,59040.87,212914.2,271333.66,16207.82,3178.02,3673.76,4560.76,3245.86,9847.14,1.0,0.0,0.0,0.0,0.0,0.0,
3065.77,61336.22,742662.73,41477.02,136172.88,20595.04,215893.57,111898.23,86300.01,41030.2,251412.71,298774.93,6.702064328E7,0.0,0.0,0.0,0.0,0.0,364199.69,71172.33,47906.01,25049.01,181435.03,315547.59,2.469740296E7,7717410.83,7177896.22,6593985.92,9161994.98,1.167195236E7,62799.84,244734.03,188703.92,158516.04,102174.82,248381.0,85328.27,215438.6,199986.49,167042.18,71849.52,265664.59,0.0,0.01,0.03,0.01,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,304031.9,91029.21,64183.65,32218.38,210618.02,303228.49,16249.72,3166.62,3656.82,4201.33,3225.72,10255.05,1.0,0.0,0.0,0.0,0.0,0.0,
3067.65,107906.09,605873.47,101444.77,122837.99,64179.67,216582.81,112343.4,89649.03,48965.21,247074.25,290694.94,6.702064328E7,0.0,0.0,0.0,0.0,0.0,364892.94,74126.36,53400.12,30216.47,178714.07,303959.7,2.470476329E7,7578682.14,7062691.02,6551910.84,9044970.78,1.207762521E7,63342.19,233915.58,195235.61,162584.57,99432.43,250799.27,86025.81,209108.9,202230.74,169248.48,72305.51,266390.2,0.0,0.01,0.03,0.01,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,304702.72,90738.57,69729.53,38724.45,207247.58,294166.8,16325.07,3186.51,3634.68,4076.02,3234.25,10374.08,1.0,0.0,0.0,0.0,0.0,0.0,
3067.65,101526.65,641903.35,74953.45,114436.16,69422.38,216582.81,114402.22,90319.1,46908.2,246436.53,290660.8,6.702064328E7,0.0,0.0,0.0,0.0,0.0,364892.94,76091.11,50788.42,31868.05,180104.18,301564.95,2.470476329E7,7628328.96,6742552.33,6744882.91,8879800.73,1.232031506E7,63342.19,234615.09,196060.43,161488.03,95674.01,254129.9,86025.81,209617.27,202718.98,168379.76,69342.21,269225.62,0.0,0.01,0.03,0.01,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,304702.72,92004.24,66726.62,38994.23,208104.12,294777.72,16325.07,3252.78,3510.13,4176.56,3183.36,10382.71,1.0,0.0,0.0,0.0,0.0,0.0,
3067.65,59973.9,670515.16,88857.34,115314.76,67580.84,216582.81,114131.92,89510.77,46580.59,243652.84,294850.71,6.702064328E7,0.0,0.0,0.0,0.0,0.0,364892.94,71137.89,51748.69,31944.47,178020.9,307564.77,2.470476329E7,7774049.41,6667466.4,6717763.39,8831358.17,1.232524262E7,63342.19,246288.86,187387.41,163203.17,88926.48,256161.52,86025.81,221336.4,195271.04,169931.89,61433.95,271310.57,0.0,0.01,0.0,0.01,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,304702.72,91955.39,65110.57,38225.8,205766.87,299548.31,16378.64,3330.06,3463.05,4154.75,3178.85,10378.83,1.0,0.0,0.0,0.0,0.0,0.0,
3075.71,104284.5,589746.99,121514.72,135814.17,50873.56,218810.36,114163.62,86182.62,55233.9,242896.68,288022.46,6.702064328E7,0.0,0.0,0.0,0.0,0.0,366811.67,73396.25,41816.33,37831.73,176131.18,309322.5,2.474414016E7,7597096.63,6756864.29,6558197.77,9042229.72,1.232211472E7,64863.84,228829.35,183371.23,160370.23,111354.26,256520.74,87568.57,205561.72,190748.08,166991.06,82626.29,271813.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,307179.46,92621.36,52745.21,44505.89,205333.45,302924.28,16421.66,3225.6,3573.57,4010.85,3337.99,10357.54,1.0,0.0,0.0,0.0,0.0,0.0,
3101.47,95859.08,703129.67,26683.15,123972.39,52563.9,225433.56,113866.82,86041.77,60203.22,241445.14,278319.13,6.702064328E7,0.0,0.0,0.0,0.0,0.0,372766.14,73446.08,43495.66,40571.27,174929.72,300100.78,2.494150902E7,7691863.7,6850812.75,6465082.64,8841716.35,1.222965881E7,69417.07,239889.74,186286.17,160552.38,94436.61,254727.67,92140.51,219644.94,189476.02,166737.54,67465.01,269845.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,314679.1,92408.61,53314.5,48396.32,203619.17,292891.95,16565.66,3277.64,3633.0,3950.48,3263.94,10380.48,1.0,0.0,0.0,0.0,0.0,0.0,
3102.07,92463.01,712181.38,23500.8,119646.9,54415.49,226140.82,112679.24,88449.91,60177.27,241326.62,276535.79,6.702064328E7,0.0,0.0,0.0,0.0,0.0,373474.68,69524.49,48938.49,41159.29,174912.73,297299.98,2.494956002E7,8037204.05,6852603.17,6138513.83,8698257.38,1.234450482E7,69990.69,241449.05,191148.63,161364.69,86668.46,254688.13,92831.69,220711.48,194968.85,167001.84,59893.73,269902.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,315367.23,88259.59,58800.79,47550.7,203614.11,291717.23,16607.75,3470.04,3625.37,3759.55,3200.98,10449.6,1.0,0.0,0.0,0.0,0.0,0.0,
3112.97,86263.08,739011.03,24399.78,119182.53,33340.25,228120.21,112844.53,84657.03,73345.98,239884.49,266457.42,6.702064328E7,0.0,0.0,0.0,0.0,0.0,375289.92,70069.64,44742.11,60903.08,173436.46,280868.43,2.497296353E7,8175923.48,6788124.71,6751573.36,8614579.22,1.171747898E7,71645.22,242199.38,191142.49,162350.97,83828.32,254143.28,94551.54,221980.49,194980.86,167808.7,56736.64,269251.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317316.68,88735.5,54404.86,70236.84,201906.52,272709.25,16677.31,3540.46,3592.85,4185.39,3164.51,10022.33,1.0,0.0,0.0,0.0,0.0,0.0,
3112.97,102523.23,710722.45,49768.61,123323.07,15859.32,228120.21,111248.59,80567.44,79046.67,239188.55,267138.19,6.702064328E7,0.0,0.0,0.0,0.0,0.0,375289.92,68930.0,42108.84,66492.73,172903.77,279584.39,2.497296353E7,8112937.07,6731126.31,6763757.68,8609817.46,1.183004123E7,71645.22,239081.76,189743.45,162785.45,87065.9,254987.88,94551.54,217494.77,194513.55,168249.66,60696.78,269803.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317316.68,87008.01,51120.15,75240.09,201274.0,273350.71,16677.31,3530.39,3565.45,4173.32,3171.89,10064.49,1.0,0.0,0.0,0.0,0.0,0.0,
3112.97,102152.14,750794.96,18487.3,113094.35,17667.92,228120.21,110847.41,80841.27,41452.5,238064.84,305983.43,6.702064328E7,0.0,0.0,0.0,0.0,0.0,375289.92,68631.09,43239.32,29274.72,172154.63,316719.96,2.497296353E7,8045568.15,6752260.69,7143554.28,8620187.13,1.148610951E7,71645.22,228835.1,190708.35,161384.4,95912.32,256824.27,94551.54,208576.92,195485.95,166757.84,68509.32,271428.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317316.68,87210.69,51288.65,34097.2,199765.51,315630.91,16677.31,3505.82,3563.78,4475.77,3201.37,9758.8,1.0,0.0,0.0,0.0,0.0,0.0,
3118.77,115681.75,723556.53,35377.35,113016.62,14558.64,235504.5,111225.91,80540.75,45927.44,237808.6,294302.45,6.702064328E7,0.0,0.0,0.0,0.0,0.0,382621.22,69421.28,44043.16,32730.01,173157.32,303336.66,2.512232454E7,7814215.03,6930905.19,7204346.72,8650597.37,1.129825442E7,77812.97,235480.31,188809.35,159893.17,91052.23,252261.62,101627.72,219263.33,193380.79,164997.3,59844.81,266195.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324484.43,87976.3,52108.28,37751.33,199877.02,303112.29,16968.96,3387.74,3648.72,4576.3,3271.51,9621.28,1.0,0.0,0.0,0.0,0.0,0.0,
3118.77,93410.98,656845.64,117974.63,109258.87,24700.77,237612.66,114390.32,75153.59,44577.33,236111.56,297464.17,6.702064328E7,0.0,0.0,0.0,0.0,0.0,384756.0,72521.96,43157.63,25346.3,172446.56,307081.2,2.516682902E7,7860684.33,6661045.2,6839690.54,8720303.23,1.177209096E7,79674.73,227091.79,188372.26,158797.1,100201.22,251172.55,103829.78,212910.26,191678.48,163460.53,68848.15,264582.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,326496.24,91292.43,50780.9,32146.03,199383.3,305210.74,17051.74,3407.03,3580.05,4294.0,3338.51,9885.97,1.0,0.0,0.0,0.0,0.0,0.0,
3118.77,49888.51,822186.15,18188.37,105581.17,6346.68,239523.33,114256.63,75835.87,43782.6,234629.66,297281.56,6.702064328E7,0.0,0.0,0.0,0.0,0.0,386734.3,77834.47,42582.56,26528.52,163133.11,308496.68,2.519918512E7,7949859.47,6683678.82,6883822.59,8473514.11,1.183058317E7,81495.84,236024.83,188077.19,158600.36,87247.24,253864.19,105848.46,216777.02,191050.34,170155.02,57296.33,264182.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,328205.0,91071.11,50102.66,33301.89,197850.6,304778.39,17094.54,3475.22,3583.18,4318.89,3226.28,9901.98,1.0,0.0,0.0,0.0,0.0,0.0,
3121.45,70477.75,753827.47,21481.17,115645.98,40755.83,243360.74,112985.87,82079.03,42232.23,230343.91,294307.87,6.702064328E7,0.0,0.0,0.0,0.0,0.0,390491.44,76409.85,48861.73,24823.39,159279.5,305443.74,2.525525346E7,7787430.71,6722441.95,6833561.13,8459169.91,1.196278611E7,84761.37,241534.58,179968.06,159093.75,86004.32,253947.57,109447.5,220870.3,183271.37,170835.28,56863.95,264021.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331933.78,90017.2,57225.62,31065.24,193297.05,301770.75,17154.46,3448.19,3555.44,4311.86,3234.88,9955.17,1.0,0.0,0.0,0.0,0.0,0.0,
3121.45,47017.2,639907.88,138021.44,106016.3,71225.39,243360.74,113401.28,80574.16,51186.57,229202.2,287584.7,6.702064328E7,0.0,0.0,0.0,0.0,0.0,390491.44,73140.45,51447.29,33138.58,158932.09,298159.8,2.525525346E7,7885285.97,6558167.53,6710451.05,8382988.31,1.222849695E7,84761.37,238585.1,177327.22,162498.25,84460.52,257677.19,109447.5,219867.76,184076.2,168048.9,55506.38,268362.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331933.78,90775.08,58419.71,38889.53,192266.32,293025.22,17154.46,3526.08,3522.73,4201.54,3208.41,10046.78,1.0,0.0,0.0,0.0,0.0,0.0,
3121.45,68632.49,723834.47,67384.21,114569.42,27767.61,243360.74,111157.99,73283.7,53544.15,227701.34,296261.74,6.702064328E7,0.0,0.0,0.0,0.0,0.0,390491.44,70729.42,46191.39,34426.07,157987.43,305483.9,2.525525346E7,7688883.18,6786168.69,6539738.92,8378115.17,1.237248386E7,84761.37,227017.09,177430.96,160285.79,95777.06,260037.38,109447.5,205679.11,184611.16,165834.99,68942.13,270794.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,331933.78,88015.94,54155.4,40005.61,190519.97,300678.95,17154.46,3411.77,3635.32,4137.57,3233.55,10087.33,1.0,0.0,0.0,0.0,0.0,0.0,
3121.45,100805.58,617331.0,96645.88,134946.27,52459.47,243360.74,107912.32,75110.58,55590.07,225143.31,298192.64,6.702064328E7,0.0,0.0,0.0,0.0,0.0,390491.44,71281.5,49138.85,34790.95,158409.56,301197.34,2.525525346E7,7595703.41,6551764.31,6652814.23,8563180.35,1.240192751E7,84761.37,230385.66,173766.19,157316.46,99714.5,259365.46,109447.5,211498.34,178771.52,160873.72,74903.12,269815.44,0.0,0.0,0.03,0.06,0.02,0.9,0.0,0.0,0.0,0.0,0.0,0.0,331933.78,86348.12,58770.22,42472.45,189796.46,295988.62,17154.46,3418.26,3494.82,4169.91,3382.69,10039.85,1.0,0.0,0.0,0.0,0.0,0.0,
3121.57,42452.05,819022.85,17494.56,100470.12,22748.52,243756.58,97845.1,74933.35,54433.41,227801.25,306539.96,6.702064328E7,0.0,0.0,0.0,0.0,0.0,390897.79,62779.2,38995.37,37316.9,162851.68,312468.7,2.525955428E7,7382019.72,6955964.44,6293556.9,8591083.69,1.253846425E7,85108.09,235535.97,176389.19,156666.94,91887.68,259721.78,109858.05,217835.48,181475.09,160805.66,65367.45,269967.92,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,332314.09,77884.27,58480.26,41394.4,192389.71,302846.91,17171.25,3411.64,3702.72,3959.46,3301.54,10130.18,1.0,0.0,0.0,0.0,0.0,0.0,
3121.57,65196.27,772819.94,27830.35,96242.07,40099.45,243756.58,101945.4,76439.9,63288.76,226508.35,293370.66,6.702064328E7,0.0,0.0,0.0,0.0,0.0,390897.79,69183.72,39653.54,46215.46,164321.87,295037.27,2.525955428E7,7213162.45,6907304.31,6227509.59,8550272.42,1.286284023E7,85108.09,222992.19,178329.99,152926.1,106060.53,259892.75,109858.05,210656.37,183193.65,154988.02,75668.58,270944.99,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,332314.09,83629.12,59193.09,49040.83,191858.18,289274.33,17171.25,3349.02,3692.25,3883.79,3342.23,10238.26,1.0,0.0,0.0,0.0,0.0,0.0,
3129.91,50493.86,777990.06,32931.02,96622.52,44142.28,247399.67,103621.46,77354.65,57708.7,224520.17,294705.01,6.702064328E7,0.0,0.0,0.0,0.0,0.0,394548.51,48944.96,40560.59,54283.75,158691.63,308280.21,2.533560465E7,7699270.73,6835306.82,6205079.75,8450385.62,1.249499571E7,88216.41,221281.55,176927.63,157377.05,99941.45,261565.55,113312.42,208694.15,181428.75,159222.28,70637.49,272014.58,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,336151.83,66186.33,60000.27,53586.09,190469.27,298915.86,17297.52,3607.11,3666.44,3870.69,3302.67,10058.63,1.0,0.0,0.0,0.0,0.0,0.0,
3130.19,54967.29,817228.66,18890.36,96416.12,14677.03,248013.79,103750.34,78590.33,64260.36,221351.43,289343.39,6.702064328E7,0.0,0.0,0.0,0.0,0.0,395094.23,48979.26,40420.44,61720.03,153766.69,305328.99,2.534191808E7,7787506.84,6882616.9,6092588.94,8318940.6,1.259707193E7,88729.59,229440.06,177611.21,160541.92,84526.24,264460.63,113969.57,214170.65,182560.1,162221.55,57504.43,274883.34,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,336717.78,66286.68,58623.58,59571.75,186403.92,297705.94,17317.93,3658.78,3706.45,3832.13,3233.91,10074.27,1.0,0.0,0.0,0.0,0.0,0.0,
3132.77,169711.04,616167.8,91666.78,94136.01,30495.24,249160.36,98756.9,79410.89,64093.71,221513.92,292373.87,6.702064328E7,0.0,0.0,0.0,0.0,0.0,396224.17,50038.37,41121.91,57628.95,153354.18,306942.07,2.535855658E7,7589270.28,6851349.64,6110432.69,8336704.95,1.277432914E7,89632.39,227099.1,177234.07,162868.7,83646.88,264828.51,114996.31,211666.65,182347.19,165093.66,56765.41,274440.43,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,337925.67,69348.97,56734.88,57588.67,185318.33,298393.13,17358.08,3606.41,3713.71,3773.42,3247.48,10164.52,1.0,0.0,0.0,0.0,0.0,0.0,
3132.77,62967.04,806190.41,28310.9,93174.21,11534.31,249160.36,98566.5,78938.91,60819.87,220616.56,297207.45,6.702064328E7,0.0,0.0,0.0,0.0,0.0,396224.17,50114.81,40254.02,52440.4,152577.76,313698.49,2.535855658E7,7629081.7,6820728.19,6080096.22,8316600.34,1.281558026E7,89632.39,228444.46,176953.82,163032.35,82338.21,264908.42,114996.31,212053.75,183249.92,165895.52,54732.63,274381.52,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,337925.67,69606.97,54649.82,54119.07,184539.73,304468.38,17358.08,3629.08,3700.85,3753.92,3246.3,10175.39,1.0,0.0,0.0,0.0,0.0,0.0,
3133.94,80913.24,769787.12,41983.53,90572.31,18919.5,250557.92,96897.79,75625.61,65890.79,220583.27,295754.26,6.702064328E7,0.0,0.0,0.0,0.0,0.0,397696.55,50628.12,37750.0,54882.59,151536.5,312815.89,2.537802547E7,7631706.07,6532642.65,6010989.2,8569544.73,1.289773516E7,90971.35,223200.57,180885.04,162499.0,82035.29,265718.39,116429.88,216720.0,173728.05,165075.66,59909.37,273446.69,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,339396.06,70348.63,51663.29,57764.72,182351.35,303785.6,17374.04,3642.2,3560.27,3720.32,3388.6,10194.15,1.0,0.0,0.0,0.0,0.0,0.0,
3133.94,69538.66,786322.99,26680.48,96809.21,22824.37,250557.92,97117.93,74026.73,66559.43,220621.4,296426.23,6.702064328E7,0.0,0.0,0.0,0.0,0.0,397696.55,52197.1,36759.26,56240.84,151462.79,310953.12,2.537802547E7,7364057.55,6597246.92,6011317.86,8535856.3,1.313413917E7,90971.35,210380.86,183161.33,162193.32,89705.31,268897.49,116429.88,213367.63,174135.4,163919.27,59587.0,277870.46,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,339396.06,71272.65,51094.86,58937.25,182248.01,302360.81,17374.04,3540.58,3618.62,3712.56,3371.74,10262.03,1.0,0.0,0.0,0.0,0.0,0.0,
3133.94,84623.07,746962.58,41540.32,94847.63,34202.11,260022.18,97055.14,73499.28,64120.72,220472.34,290139.98,6.702064328E7,0.0,0.0,0.0,0.0,0.0,404371.14,52060.84,37894.88,54130.69,151361.91,305490.19,2.551387772E7,7292260.53,6568681.61,6105234.64,8497676.12,1.304291265E7,96155.15,215039.45,182099.05,165170.22,82352.49,264493.29,122272.61,210878.41,177663.93,164915.95,57673.9,271904.85,0.0,0.0,0.02,0.01,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,346343.01,71540.33,52081.53,57272.59,181821.65,296250.54,17465.16,3542.96,3630.65,3706.63,3353.21,10272.1,1.0,0.0,0.0,0.0,0.0,0.0,
